polygon_id,blue,green,red,nir,swir16,swir22,rededge1,rededge2,rededge3,nir08,group_id,time_step,crop
1,0.2927668729262722,0.2989274256259255,0.2645553508898911,0.4819341922656613,0.216768887141173,0.2127833076341948,0.3307277190751879,0.4351667874256296,0.475689675781079,0.5077200715013266,0,3,Cocoa
1,0.0414935213591007,0.0702730059783674,0.0556363633967514,0.3258260525012407,0.2073532875283265,0.1052835238942287,0.1118947289028113,0.2617206095411932,0.3115731972633849,0.3506856286840578,0,4,Cocoa
1,0.1473413316888275,0.1600495196884834,0.1419010280278292,0.3643904654215424,0.2585882214818793,0.1609450403168093,0.1870501572222623,0.3106378343346859,0.3603204266235553,0.3952799807111116,0,4,Cocoa
1,0.0368688208329056,0.0620657990230623,0.0350133976367304,0.3639646699975687,0.2076618795145574,0.0920127236508282,0.1009368422241529,0.2919966568634006,0.3599432352328585,0.4061926825741448,0,4,Cocoa
1,1.1552815378884231,1.057222610797483,0.982857279843802,0.8821302515163533,0.5762278762408791,0.434517717582925,1.0150946698042538,0.9334884707730158,0.9020231042292732,0.8897518231213923,0,4,Cocoa
1,0.0426087794139774,0.061225294554525,0.0439212731339801,0.2989585889361462,0.189458854359489,0.088926085213437,0.0921660384356096,0.2302490449103136,0.280142779910214,0.3163784327485666,0,5,Cocoa
1,0.0523198450874271,0.0718625265205294,0.0468754683595222,0.3459968425317135,0.2154545077512819,0.1008313766678128,0.1067999480419651,0.2844730726856305,0.3421469509250492,0.3835308764037506,0,5,Cocoa
1,0.1058966189638667,0.122190809853823,0.1001749133927692,0.3258888804958861,0.219739108652635,0.135370010696664,0.1498298840160689,0.2789127615270272,0.3233416367898364,0.356912806560222,0,5,Cocoa
1,0.3583796736926819,0.3433928536200129,0.3022525830462184,0.5097229233946575,0.3652743204473427,0.2581816558533629,0.36652010292288,0.4778975928623692,0.5093886475322138,0.5329876124745613,0,5,Cocoa
1,0.0326027520620602,0.0701863541406079,0.0542119386024276,0.3590906468386084,0.222623233045398,0.1080794893700284,0.1185449611271372,0.2792425177879584,0.3337308122213672,0.3727794469950616,0,6,Cocoa
1,0.0460434917697348,0.0668409381523496,0.0418687737738222,0.3520897324944437,0.2061532555142449,0.0983995345907714,0.1004000233434931,0.275154114780465,0.3378816398353667,0.374196133907496,0,6,Cocoa
1,0.1749244170948279,0.1823158206845838,0.165336429148808,0.2878130909942035,0.2318163377907126,0.1787272977424999,0.1987229258079849,0.265828866190654,0.2867400383468144,0.3076329305462993,0,6,Cocoa
1,0.3511007685980077,0.3387077749937394,0.3132536356912426,0.4667362945188046,0.3618287753778875,0.2820344083213679,0.3623244672773748,0.4304655241676375,0.4617095072032678,0.4778133197731268,0,6,Cocoa
1,0.0870263138174342,0.1035961923351899,0.0856878639699449,0.2753547600624701,0.1846793411803575,0.10044822294187,0.1299469495950807,0.2348348686888715,0.2727334315163909,0.3032756881588628,0,7,Cocoa
1,0.0500045005013747,0.0713653833160859,0.0479487354654541,0.3363151092814918,0.196034840555197,0.0879223926836548,0.1045428314154275,0.2663889082285408,0.3293850083022014,0.3713341156339769,0,7,Cocoa
1,0.0680577715626798,0.0889115901017326,0.0670884241015973,0.342470676133311,0.2264911436635595,0.1193095001006257,0.1205547966492408,0.2721374457277054,0.329704444282237,0.3678048546935584,0,7,Cocoa
1,0.1087657261651604,0.1301779514510103,0.1082439529454031,0.3762773018073108,0.2423679242094138,0.147303603953657,0.1760152958644299,0.3306843987197985,0.3759626520872369,0.4124484017074057,0,7,Cocoa
1,0.0156476908881095,0.0594477920805917,0.0470175861958322,0.3292392985986533,0.217117779393638,0.1048526400602622,0.1150422790383184,0.267517018596258,0.3171738476826657,0.3678556526623998,0,8,Cocoa
1,0.0559918018883929,0.0884658550588738,0.0617337883830106,0.3841664816284973,0.2382364900298628,0.1172791836083324,0.1315164632937476,0.3159533465563814,0.3765263347718727,0.4173602561616415,0,8,Cocoa
1,0.1489615653647863,0.1684930689635272,0.1479308945137439,0.3877249543222358,0.2829442200899925,0.1812142006890334,0.2032987947081737,0.332187264753098,0.3771249382227215,0.410177055035266,0,8,Cocoa
1,0.1153568704449435,0.1287480050468517,0.0961748987436868,0.3903407048190228,0.2437440933192016,0.1326555093729622,0.1636496758470843,0.3330270712635469,0.3885997360610007,0.4256222101433392,0,8,Cocoa
1,0.0407335794372192,0.0715655232213441,0.0481229906483096,0.3553450937129735,0.2368921140863726,0.1142744413845486,0.1175807011464979,0.2882216742610836,0.3497705126892466,0.4017860627751645,0,9,Cocoa
1,0.0451549700882731,0.0791352132617337,0.0562659507463384,0.3570609271934578,0.216477176039783,0.1059100619448108,0.1228205018019279,0.2895178002585109,0.3464604525895756,0.3831674229483772,0,9,Cocoa
1,0.2298653591668929,0.2480745478253219,0.2287733649258905,0.4329792325111606,0.3393972965164255,0.2431189012774412,0.2860427927671066,0.3922370837784907,0.424545432163206,0.4525492553769737,0,9,Cocoa
1,0.0589509815409966,0.0845991312281502,0.0604272835031387,0.3379604661098622,0.2148945526191041,0.1140545050063191,0.120461777260743,0.2817106793890102,0.33561318778308,0.3677795281096788,0,9,Cocoa
1,0.1223997699349971,0.1334148395158748,0.1033551894335428,0.3756061959797634,0.2601760992060636,0.1444427871299861,0.1603599937684323,0.3187189405403016,0.3802039257946243,0.4204933691319092,0,10,Cocoa
1,0.0667525507988186,0.0984218713668508,0.0602989724688573,0.4470671602017289,0.2518536861664658,0.1157464234025106,0.1453587898311265,0.3777549318873553,0.4513471184192447,0.4981898347500268,0,10,Cocoa
1,0.0584524126875875,0.0660761203357357,0.0521769334016046,0.1730275309729341,0.1154695116774057,0.0684917634927962,0.0789578981599383,0.1480022673776979,0.1750900336096324,0.1900430905418939,0,10,Cocoa
1,0.0802820646448348,0.0953766724722988,0.0723156036211478,0.3235859392975581,0.211329226453552,0.1099291321697728,0.1247404315213172,0.2657080039668906,0.3173691011301824,0.3520339641857578,0,10,Cocoa
1,0.069187950704565,0.0692634897972843,0.0511310050276603,0.1553070446752725,0.0751844358862133,0.0368464366567639,0.0748088825264781,0.1381451585194568,0.1617603472757885,0.175126651375912,0,11,Cocoa
1,0.0605328190532197,0.0840473239221881,0.0560270075484641,0.3587964068064743,0.2275514701362461,0.1120285824661913,0.1204143897513682,0.2958316969055976,0.3593573678579946,0.3981049226154576,0,11,Cocoa
1,0.0381201233308699,0.0598987516067321,0.0433312167069235,0.2942711859815594,0.1905495025657568,0.0906715124428464,0.0944337442996774,0.2300032011119179,0.2740893837249046,0.311475970189538,0,11,Cocoa
1,0.0361185524256032,0.055536789933475,0.0365386472131815,0.2913472301136569,0.1712964244752109,0.0779601009460293,0.086766307679155,0.2261930973207342,0.27344509133332,0.304938607860869,0,11,Cocoa
1,0.1959998427153097,0.2002398706497542,0.1775189552685354,0.3488411942512419,0.2619890733988699,0.2014909783052406,0.2333051458372019,0.3446229144200609,0.3789547795798247,0.4098193073916608,1,12,Cocoa
1,0.0743150504721696,0.1017528699294609,0.0767101981277609,0.3716939938630969,0.2465897220499076,0.1342385754366456,0.1418876890083014,0.3085871497300448,0.367433708946958,0.411727990011384,1,12,Cocoa
1,0.0915798493859128,0.1163166361792643,0.0997965751748167,0.3265747514863898,0.2335071012655207,0.1272810184240303,0.1616971677196937,0.2731602824975354,0.3090658777488591,0.3521865436818965,1,12,Cocoa
1,0.0416060243272166,0.0658474065961429,0.0443432245240613,0.3261477555515473,0.2178161368925968,0.1079609876323289,0.1068337060428163,0.2573736140822193,0.3105696379948918,0.351434781857703,1,12,Cocoa
1,0.0827096774947674,0.1068652657785782,0.061897806747655,0.4008819041398075,0.2091273050514106,0.1013934063625351,0.1425811924206699,0.3531506969772101,0.4092776005694564,0.4466200314949776,1,13,Cocoa
1,0.1551263632275944,0.1770727527394549,0.1556024331023835,0.3971846064756553,0.281909789444845,0.1889006423233817,0.2165953617359669,0.3509327736298269,0.3992844911691766,0.4363973658580904,1,13,Cocoa
1,0.5453765936666745,0.5456937021946854,0.531539000926513,0.6802140568452287,0.5127401667977166,0.3880065463283852,0.6085415347571755,0.6562337537891928,0.6614911455073978,0.6810790069514681,1,13,Cocoa
1,0.0414634518219862,0.0657891490918658,0.0498904998307191,0.3008537720770555,0.195148125981297,0.0963990716002971,0.1067626570753307,0.2408829352749223,0.2862832652937435,0.3219956800073207,1,13,Cocoa
1,0.0307440069010839,0.0655127797489603,0.0316466990617377,0.3834514582783588,0.2053448231314762,0.092224988024502,0.1127187813401731,0.3237516223007543,0.3890277729147868,0.4272295528037404,1,14,Cocoa
1,0.2359376759830192,0.2523926355494489,0.2344946680770062,0.4226752190882138,0.3172298568397825,0.2435627092101179,0.2913030344636325,0.3932783975296091,0.4311352733913953,0.4610667417047969,1,14,Cocoa
1,0.2116549322631602,0.2211586106463461,0.209863684341732,0.3853468847362645,0.3366791038595825,0.2390066638813529,0.2638519730653224,0.3484468983242366,0.3815269088826972,0.4190890964121054,1,14,Cocoa
1,0.2735256497477076,0.2510359530074493,0.2159288961529575,0.3545206000723754,0.2101012838733816,0.157015471863119,0.263272701801785,0.3272685970406482,0.342572614537554,0.3574680354606434,1,14,Cocoa
1,0.2103247527136834,0.2453944735656449,0.2281503136239928,0.4263228963160439,0.3110752435648339,0.2055222963176016,0.2766060339333741,0.394530949055702,0.4340151006556729,0.4649573947100544,1,15,Cocoa
1,0.068616028163613,0.0952683828199817,0.0711042211889701,0.3349738004635096,0.2150204565301234,0.1180661875264679,0.1342898699866913,0.2945339768766318,0.3429166236181706,0.3764819615572738,1,15,Cocoa
1,0.055461016915171,0.0834902320857054,0.0740400546441256,0.3258382184988092,0.2578412751029409,0.1365746186836819,0.1385850452211793,0.2695456381846723,0.3124300277255064,0.358838208562969,1,15,Cocoa
1,0.0477799595732896,0.060310727250994,0.0514668126576077,0.1849690886031795,0.1325805913563278,0.0790341989987011,0.0856312656157056,0.1585641529602085,0.1858831266832313,0.2058578284444779,1,15,Cocoa
1,0.2590715150901752,0.258140496346582,0.2303394193144894,0.4095331319929262,0.2141711422062879,0.1757372724793848,0.282955046147644,0.3783244714330137,0.4199798597720101,0.4387481557226325,1,16,Cocoa
1,0.0725609532030298,0.0947862197911695,0.06461254278557,0.3395362506475918,0.2040635542785032,0.1067129282892124,0.1270424874730469,0.2905474249979026,0.3456177459745783,0.3757534677405841,1,16,Cocoa
1,0.1604150452491499,0.1641252469865937,0.1368767232030878,0.3614696517059951,0.2795982947988134,0.1518633487701422,0.1888661143028935,0.3105920129557986,0.3525183748154231,0.4052781080727168,1,16,Cocoa
1,0.0494634690424468,0.0641137098165019,0.0518027427716038,0.2193780611282646,0.1483037340376319,0.0761853742066002,0.0924507777550925,0.1848254099108639,0.2182775572250253,0.2443374926028737,1,16,Cocoa
1,0.1581975230481569,0.1832692706145559,0.1597088964085732,0.434958562884575,0.3132744289240037,0.2200224422196459,0.2286284488129139,0.3887553306495506,0.4458437624673056,0.4793727497844643,1,17,Cocoa
1,0.3308875632340896,0.335021984555564,0.3144743687983742,0.4674067008106339,0.3845946874402671,0.3151212546583486,0.3646951664291001,0.4439435910346285,0.4744800071069147,0.4931192281613962,1,17,Cocoa
1,0.7866127205939688,0.7151543522859769,0.667300354766714,0.685225156553069,0.562570952513421,0.5003898783309382,0.7478065458175364,0.7067712574176352,0.6817759720318615,0.6744396737385253,1,17,Cocoa
1,0.258277447656747,0.2536230604338003,0.2346180373610548,0.3961627940030414,0.3387905368687847,0.2723607766932525,0.2993990112856192,0.3813799880099922,0.4018901191384964,0.4291951332015967,1,17,Cocoa
1,0.0648596914016815,0.0955549690164018,0.0594667635949818,0.4213259302061823,0.244129416399227,0.1205435043717379,0.132968539140962,0.3522271228552848,0.4234197102839652,0.4606285040148958,1,18,Cocoa
1,0.0549863785357337,0.0861821332469434,0.0562270771344165,0.3868956735215776,0.2489734515196022,0.1267194986323892,0.1284032844341469,0.3213094141795665,0.3852615575755248,0.4205589376894542,1,18,Cocoa
1,0.0701545536772274,0.0971281008673875,0.0814725027771478,0.3541780882050103,0.2463011653678153,0.1325962543774172,0.1473948300982614,0.2932221406116991,0.3465441397817072,0.3928505242642575,1,18,Cocoa
1,0.0627678488785107,0.0814017665710321,0.0565457867578399,0.3338791467363602,0.2228524913278554,0.1069572940450877,0.1211542172953335,0.2756217498613192,0.3311253291611601,0.3730189334280842,1,18,Cocoa
1,0.0583562307291438,0.0882805495925685,0.053026606428835,0.4296773293581217,0.2476118391798317,0.1183905298145914,0.1279660639379465,0.3529976516471819,0.4323450115634757,0.474751774678137,1,19,Cocoa
1,0.1198894858323296,0.141648422676805,0.1215277141685197,0.3505375247803807,0.2610132449496683,0.1685116780202197,0.1793846156092865,0.3116513161275726,0.353628780705381,0.3836187615867539,1,19,Cocoa
1,0.0366632600730707,0.0694321336485906,0.0525378073890853,0.3346260031058322,0.2125840960968485,0.1085252015319806,0.122337203449167,0.2756429590889271,0.3274392810799079,0.3727059738804962,1,19,Cocoa
1,0.1375120995594279,0.1622738670223972,0.1407078512419305,0.3652011800365382,0.2675819854239736,0.1563518733007466,0.2025359537823203,0.3197212829599818,0.3569289153859943,0.3896751420322101,1,19,Cocoa
1,0.0518527700566061,0.0810061301687352,0.0465864492626884,0.4380287285100611,0.2510942619604364,0.116237555257445,0.1229635887349311,0.353768180439079,0.4412703128429863,0.4888750453413782,1,20,Cocoa
1,0.1338691831304587,0.15336168147196,0.1275558830268706,0.3811790524644305,0.271507681988662,0.169131206479446,0.1889184281718475,0.33588960157436,0.3873173146692066,0.419077696397607,1,20,Cocoa
1,0.130297326549182,0.1656483839495332,0.1256428287756601,0.4312867119260762,0.2729625961418919,0.163458586033071,0.2155284631874021,0.3915322216448584,0.4294558643827199,0.4805420942755377,1,20,Cocoa
1,0.259915976462633,0.2716858993550261,0.2622097807468212,0.4201702037394209,0.3638840190040858,0.2838419906710486,0.3168471550852346,0.4015553251635064,0.4440100562075961,0.4705736286727367,1,20,Cocoa
1,0.1636154312904634,0.1785134218431475,0.1541841933447335,0.3962933787515089,0.2809055248220952,0.1887823562091914,0.2110205004695775,0.3595320732536985,0.4106874806182869,0.4431049478982867,1,21,Cocoa
1,0.1478488804285879,0.165074940267115,0.1335840518852216,0.4118205801484804,0.2820021190276558,0.1697507349386723,0.1984522407344085,0.3601278870211475,0.4210058486330322,0.4545366312084603,1,21,Cocoa
1,0.0972078657245427,0.1216390631117004,0.0924126279127642,0.3874448889239734,0.2572119224310177,0.1407543154361805,0.1644694027408532,0.3318415379379376,0.3884744454435467,0.4309885954080458,1,21,Cocoa
1,0.042837897698105,0.0657152533394971,0.0424677966079052,0.3023925065543041,0.2083895690798622,0.1006929229497028,0.1046269926414635,0.253769731649332,0.3025890509006346,0.3369528061487735,1,21,Cocoa
1,0.2440250731956132,0.2567875746517772,0.2373982778503713,0.4597504307967676,0.3660460108020834,0.2983669284816361,0.2946140611846249,0.4193059101627193,0.4745432413546081,0.5025783818569618,1,22,Cocoa
1,0.1707082959803665,0.1742825218060604,0.1549710544952466,0.2910289116068096,0.2152668517665256,0.1571442850831981,0.1957504804795419,0.271771564083386,0.3003451032522561,0.3176976292121227,1,22,Cocoa
1,0.1810000604242557,0.1992923176283473,0.1622792203861208,0.4602419540970477,0.3038916222668595,0.2204184853460218,0.2427586986206914,0.4041231787889691,0.4573435395610115,0.4976454536763083,1,22,Cocoa
1,0.1324889101720007,0.1383088335198258,0.1136415504594973,0.3622546195519132,0.2618891220053878,0.1470556129355423,0.1621729364639723,0.3097223893984998,0.3565325255858881,0.3937861082758948,1,22,Cocoa
1,0.2035631314467429,0.2079402350830312,0.182974937867542,0.3862334166313153,0.2831516809655862,0.2175217234107113,0.2297067478004928,0.3418248596853328,0.3931518906534655,0.4151896637610612,1,23,Cocoa
1,0.1531217116857686,0.168752733077225,0.1387931131821087,0.4301556571082535,0.2971175938864789,0.1969622529666493,0.206750760115496,0.3661835971918138,0.4301297071696966,0.4645924497216902,1,23,Cocoa
1,0.0603578155973573,0.0883750252358296,0.0603278524817903,0.365207161654974,0.2347704066496477,0.1219556367973825,0.1305925040885906,0.3090438498898961,0.3628641392551412,0.4015083070945558,1,23,Cocoa
1,0.0960513950036386,0.1088411261176065,0.0833720171543686,0.3685740554283338,0.2449359610976924,0.1339479122577322,0.1471136022798992,0.3077751662946437,0.3660498309902472,0.4024184303908645,1,23,Cocoa
1,0.1631011896978726,0.1590928955142853,0.1285515978847128,0.3127164024658629,0.200257351129089,0.1366765183397865,0.1647994344163608,0.2643438092079464,0.311760539952323,0.3278009456651607,2,24,Cocoa
1,0.0383049668312037,0.0644046506991759,0.0358354993080283,0.3538639307584296,0.2061598478854526,0.0953325749753972,0.1088916915552627,0.2970868596368776,0.3546238363252729,0.3953258438860795,2,24,Cocoa
1,0.5164522448184766,0.4337235100464396,0.4050333194053935,0.521537605494809,0.3613956139978579,0.2926286619576905,0.4579304491515267,0.5100522399570093,0.5290349970850103,0.5405589486709209,2,24,Cocoa
1,0.0703472821013268,0.0967925111731614,0.0657522991832788,0.3790771148707815,0.2336884948301079,0.1280936344479543,0.1424166949170285,0.3167602207900622,0.3754196513784629,0.4087861574304655,2,24,Cocoa
1,0.1538790844723105,0.1610513344658428,0.123905971710447,0.382540216829675,0.2394155029127738,0.1396680849950948,0.178858387503326,0.3389061334045755,0.3885372695294804,0.4255194917324446,2,25,Cocoa
1,0.0638241012186958,0.0865686580421118,0.0527860786263632,0.3840600979837691,0.2249523073355017,0.1104460899567901,0.1223402713324017,0.3083586385232839,0.3792131630994625,0.4152134090574631,2,25,Cocoa
1,0.7460356069604063,0.6911479410926022,0.6516779662504225,0.6796596493240831,0.4907595797819797,0.4062643888472327,0.7005141671154058,0.7042679908306607,0.6999287364007252,0.7117672315669993,2,25,Cocoa
1,0.0937169661258537,0.1134550698403669,0.0875779906274442,0.3436675724564301,0.2218737261462969,0.1255804009963789,0.148588972527056,0.2951048856822817,0.3389984620750293,0.3714148927985831,2,25,Cocoa
1,1.0691111187140148,1.0074666655725903,0.96491110821565,0.9315333283609816,0.6409666604465909,0.4633777737617492,1.0248777800136142,0.963088889916738,0.9472222195731268,0.9289666612943014,2,26,Cocoa
1,0.0694498805154788,0.0909527826094124,0.0577447445424386,0.3773956374806475,0.2191164899357165,0.1082091391031931,0.1253421714791187,0.3079633398811549,0.3759701298941827,0.4109263091953561,2,26,Cocoa
1,0.572822359420433,0.5679051315787492,0.5635295467390607,0.6434832105531662,0.2037756210526498,0.2017842215794707,0.5750754280904873,0.6119873351111128,0.6395188219659357,0.6490364957383568,2,26,Cocoa
1,0.1570243230420518,0.1681779154089751,0.1415329795028199,0.3715597184214694,0.24727880072266,0.1542489809151866,0.1971966499540889,0.3237736634567015,0.3674567327292379,0.3973715416528028,2,26,Cocoa
1,0.7332731803226187,0.7040859557311101,0.6631635608467774,0.7827828570167463,0.5257425541571301,0.3570835549611404,0.7314860792414795,0.7772057820602473,0.7927522348881589,0.7974426134872784,2,27,Cocoa
1,0.0750756598122618,0.095336907176713,0.0627034104585141,0.3707311769775259,0.2132806725359313,0.1059721882495962,0.1283440716258357,0.3075680412390259,0.372727096688903,0.406639209333249,2,27,Cocoa
1,0.2256394556319091,0.2325815662665047,0.221532122347446,0.4500591261682903,0.2241989159038437,0.1942045500900439,0.2935206909177144,0.4081007397673288,0.4386548040634974,0.4831646186641108,2,27,Cocoa
1,0.1993907590124286,0.2063883168469208,0.1737375653058719,0.4331511747890699,0.294650530831984,0.1862507571514706,0.2408386889206287,0.3783144416983983,0.4271852376463364,0.465106689981376,2,27,Cocoa
1,0.3974352419312227,0.4007052458896298,0.3614160134779047,0.634032385672511,0.4105184478676692,0.2507893361605317,0.4380943784693448,0.5913226742037565,0.6382822502031911,0.6659185656802555,2,28,Cocoa
1,0.0807014391090448,0.0997210317440136,0.0676620763745896,0.3640667164744043,0.2074448551361461,0.1037352373959993,0.1313459717725527,0.3071727425968969,0.3694840634836232,0.402352109471142,2,28,Cocoa
1,0.6490567255954581,0.5944421735036295,0.5531479372133903,0.5902335724258817,0.4208613063410034,0.3324610059498259,0.5883550288089993,0.5962331196300674,0.6118746743907213,0.617671723701895,2,28,Cocoa
1,0.3940187281424949,0.3761934592760544,0.3527718361647188,0.4780036432942373,0.3944897637118434,0.3278760303308652,0.3910846533192779,0.4566043493346516,0.4841240344125843,0.5095203754138837,2,28,Cocoa
1,0.0615973035398268,0.0973245360481496,0.0596684661090321,0.4852819143282757,0.2952943415782084,0.144495117359923,0.1447026776972101,0.4054395663472657,0.4838122655182233,0.5343945178732326,2,29,Cocoa
1,0.0863272184058279,0.1041051563113142,0.0726207422906651,0.3574022559712828,0.2016090377363609,0.1014982865424024,0.1343478719192698,0.3067774439547679,0.3662410302783435,0.398065009609035,2,29,Cocoa
1,0.4012048714438784,0.3793698890922821,0.3436411650002053,0.5175590601390475,0.3539298283712573,0.2529098349177315,0.4006489735132255,0.4908693303897548,0.5238181361050764,0.5465926377023738,2,29,Cocoa
1,0.3033636338096059,0.3047602511258686,0.2742438582865112,0.5161966072626629,0.4222796630602202,0.3114726785538667,0.3303730113291604,0.4686122476157525,0.5126857016745917,0.5496126173183569,2,29,Cocoa
1,0.1409764353736544,0.1521522044417681,0.1194861066834757,0.449878790659992,0.2916209642797825,0.1758393427907346,0.1821311766721596,0.3649683391904022,0.4362325772520389,0.4741892383744686,2,30,Cocoa
1,0.0943546194278564,0.1133705400708384,0.0817534486104949,0.3803530351636299,0.2222070704615479,0.1155786231970303,0.1463299658995125,0.3270630403824047,0.3892042242835358,0.4232835564889375,2,30,Cocoa
1,0.7372416186193311,0.6684448742165267,0.6252922752840419,0.6785559402971512,0.3218159616555403,0.2402501086948195,0.7003447751238293,0.6682875350906206,0.6529145431298506,0.6504129168242536,2,30,Cocoa
1,0.7674783501223718,0.6875691514186499,0.5965856752208368,0.7976508816209216,0.2625662079552734,0.2412457009017155,0.6875365350419914,0.7357395580462468,0.7368874286447913,0.7362548565627559,2,30,Cocoa
1,0.4154004774226914,0.3907727551643874,0.357921187787891,0.4890988220198795,0.4033653137891958,0.377305927989963,0.4107477758519662,0.4719103737994051,0.5048989878099303,0.5111216737825531,2,31,Cocoa
1,0.102382020449885,0.1226359238303626,0.0908861549303247,0.403303814355977,0.242805103186735,0.1296589598516582,0.1583120598797552,0.3473486368100416,0.4121674182887282,0.44850210336884,2,31,Cocoa
1,0.6991828666356339,0.6357601387068307,0.5902485342006629,0.5848284525222263,0.4825050790256464,0.3950111493974359,0.620303539738994,0.6075483790429498,0.6070960091991154,0.6202094945924629,2,31,Cocoa
1,0.4695723477999405,0.4444398616746302,0.4201509458054308,0.5093708569282919,0.3965452517338454,0.3398130371919731,0.4791164412578115,0.5169002280098149,0.5324676076485839,0.5490091936530134,2,31,Cocoa
1,0.2685419119882415,0.258955221065478,0.2278377149417059,0.3857904589681265,0.2874063129040643,0.2340757099229467,0.2728936695907181,0.3588199266016256,0.3930845137367662,0.4082155174236722,2,32,Cocoa
1,0.1104094214719136,0.1319013075898868,0.1000188612501545,0.4262545935483242,0.263403135911922,0.143739296506286,0.170294153859998,0.3676342332376783,0.4351306122939206,0.4737206502487425,2,32,Cocoa
1,0.6596615401586317,0.6242058650170205,0.6010982163535039,0.6177150314362458,0.3296250379693263,0.2439094329927933,0.6002488940549572,0.618671773534599,0.6776606756970768,0.6792957930957834,2,32,Cocoa
1,0.1932463828027289,0.1869711973610199,0.1589555119796889,0.3786080231626821,0.1781257768248649,0.1220470317315316,0.2044553739870211,0.3240869728699275,0.3707753054455355,0.4011335891003622,2,32,Cocoa
1,0.1216833465537917,0.1271376869665686,0.0977542420955208,0.2824820959163736,0.1714473120189328,0.0908454918559305,0.1350395633294701,0.2457294794038461,0.2812700396636021,0.3053093610647913,2,33,Cocoa
1,0.1184368224939422,0.1411666913494111,0.1091515675699844,0.4492053727406714,0.2840011686371091,0.157819633160914,0.1822762478402407,0.3879198296653152,0.458093806299113,0.4989391971286451,2,33,Cocoa
1,0.3854357609667584,0.3729942751697782,0.3513135065010394,0.4974147069869521,0.3952856841304841,0.3184549960342694,0.410373615211934,0.4771685618661284,0.5018944681433798,0.516401762900668,2,33,Cocoa
1,0.7522946214590568,0.6947522645010465,0.646684987490923,0.6418163464959082,0.528029122973886,0.4381147990542975,0.6607935536324874,0.64341945595953,0.663353336409017,0.6694531427030849,2,33,Cocoa
1,0.1979990672567813,0.191271407370504,0.159626948057457,0.359064532323723,0.2515362376091587,0.17492056535951,0.2013893154603473,0.3110416562826707,0.3617539041224,0.3786569451750995,2,34,Cocoa
